title,authors,conference,year
"Dissecting Carrier Aggregation in 5G Networks: Measurement, QoE Implications and Prediction.",Wei Ye 0009; Xinyue Hu; Steven Sleder; Anlan Zhang; Udhaya Kumar Dayalan; Ahmad Hassan 0004; Rostand A. K. Fezeu; Akshay Jajoo; Myungjin Lee; Eman Ramadan; Feng Qian 0001; Zhi-Li Zhang,SIGCOMM,2024
dAuth: A Resilient Authentication Architecture for Federated Private Cellular Networks.,Matthew Johnson 0011; Sudheesh Singanamalla; Nick Durand; Esther Han Beol Jang; Spencer Sevilla; Kurtis Heimerl,SIGCOMM,2024
Transferable Neural WAN TE for Changing Topologies.,Abd AlRhman AlQiam; Yuanjun Yao; Zhaodong Wang; Satyajeet Singh Ahuja; Ying Zhang 0022; Sanjay G. Rao; Bruno Ribeiro 0001; Mohit Tawarmalani,SIGCOMM,2024
The Next Generation of BGP Data Collection Platforms.,Thomas Alfroy; Thomas Holterbach; Thomas Krenc; K. C. Claffy; Cristel Pelsser,SIGCOMM,2024
"Shale: A Practical, Scalable Oblivious Reconfigurable Network.",Daniel Amir; Nitika Saran; Tegan Wilson; Robert Kleinberg; Vishal Shrivastav; Hakim Weatherspoon,SIGCOMM,2024
SUSS: Improving TCP Performance by Speeding Up Slow-Start.,Mahdi Arghavani; Haibo Zhang 0001; David M. Eyers; Abbas Arghavani,SIGCOMM,2024
TraceWeaver: Distributed Request Tracing for Microservices Without Application Modification.,Sachin Ashok; Vipul Harsh; Brighten Godfrey; Radhika Mittal; Srinivasan Parthasarathy 0002; Larisa Shwartz,SIGCOMM,2024
NetEdit: An Orchestration Platform for eBPF Network Functions at Scale.,Theophilus A. Benson; Prashanth Kannan; Prankur Gupta; Balasubramanian Madhavan; Kumar Saurabh Arora; Jie Meng; Martin Lau; Abhishek Dhamija; Rajiv Krishnamurthy; Srikanth Sundaresan; Neil Spring; Ying Zhang 0022,SIGCOMM,2024
Principles for Internet Congestion Management.,Lloyd Brown; Albert Gran Alcoz; Frank Cangialosi; Akshay Narayan 0001; Mohammad Alizadeh; Hari Balakrishnan; Eric J. Friedman; Ethan Katz-Bassett; Arvind Krishnamurthy; Michael Schapira; Scott Shenker,SIGCOMM,2024
An Architecture For Edge Networking Services.,Lloyd Brown; Emily Marx; Dev Bali; Emmanuel Amaro; Debnil Sur; Ezra Kissel; Inder Monga; Ethan Katz-Bassett; Arvind Krishnamurthy; James Murphy McCauley; Tejas Narechania; Aurojit Panda; Scott Shenker,SIGCOMM,2024
Crux: GPU-Efficient Communication Scheduling for Deep Learning Training.,Jiamin Cao; Yu Guan 0005; Kun Qian 0004; Jiaqi Gao; Wencong Xiao; Jianbo Dong; Binzhang Fu; Dennis Cai; Ennan Zhai,SIGCOMM,2024
Ten years of the Venezuelan crisis - An Internet perspective.,Esteban Carisimo; Rashna Kumar; Caleb J. Wang; Santiago Klein; Fabián E. Bustamante,SIGCOMM,2024
OptimusPrime: Unleash Dataplane Programmability through a Transformable Architecture.,Zhikang Chen; Yong Feng; Shuxin Liu; Haoyu Song 0001; Hanyi Zhou; Tong Yun; Wenquan Xu; Tian Pan 0001; Bin Liu 0001,SIGCOMM,2024
SODA: An Adaptive Bitrate Controller for Consistent High-Quality Video Streaming.,Tianyu Chen; Yiheng Lin 0001; Nicolas Christianson; Zahaib Akhtar; Sharath Dharmaji; Mohammad Hajiesmaili; Adam Wierman; Ramesh K. Sitaraman,SIGCOMM,2024
YuanRong: A Production General-purpose Serverless System for Distributed Applications in the Cloud.,Qiong Chen; Jianmin Qian; Yulin Che; Ziqi Lin; Jianfeng Wang; Jie Zhou; Licheng Song; Yi Liang; Jie Wu 0042; Wei Zheng; Wei Liu 0248; Linfeng Li; Fangming Liu; Kun Tan 0003,SIGCOMM,2024
Eagle: Toward Scalable and Near-Optimal Network-Wide Sketch Deployment in Network Measurement.,Xiang Chen 0017; Qingjiang Xiao; Hongyan Liu 0001; Qun Huang 0001; Dong Zhang 0010; Xuan Liu 0006; Longbing Hu; Haifeng Zhou; Chunming Wu 0001; Kui Ren 0001,SIGCOMM,2024
RD-Probe: Scalable Monitoring With Sufficient Coverage In Complex Datacenter Networks.,Rui Ding 0014; Xunpeng Liu; Shibo Yang; Qun Huang 0001; Baoshu Xie; Ronghua Sun; Zhi Zhang; Bolong Cui,SIGCOMM,2024
Unveiling the 5G Mid-Band Landscape: From Network Deployment to Performance and Application QoE.,Rostand A. K. Fezeu; Claudio Fiandrino; Eman Ramadan; Jason Carpenter; Lilian Coelho de Freitas; Faaiq Bilal; Wei Ye 0009; Joerg Widmer; Feng Qian 0001; Zhi-Li Zhang,SIGCOMM,2024
RDMA over Ethernet for Distributed Training at Meta Scale.,Adithya Gangidi; Rui Miao 0001; Shengbao Zheng; Sai Jayesh Bondu; Guilherme Goes; Hany Morsy; Rohit Puri; Mohammad Riftadi; Ashmitha Jeevaraj Shetty; Jingyi Yang; Shuqiang Zhang; Mikel Jimenez Fernandez; Shashidhar Gandham; Hongyi Zeng,SIGCOMM,2024
"Bad Packets Come Back, Worse Ones Don&apos;t.",Petros Gigis; Mark James Handley; Stefano Vissicchio,SIGCOMM,2024
Zoom2Net: Constrained Network Telemetry Imputation.,Fengchen Gong; Divya Raghunathan; Aarti Gupta; Maria Apostolaki,SIGCOMM,2024
RedTE: Mitigating Subsecond Traffic Bursts with Real-time and Distributed Traffic Engineering.,Fei Gui; Songtao Wang; Dan Li 0001; Li Chen 0008; Kaihui Gao; Congcong Min; Yi Wang 0004,SIGCOMM,2024
Turbo: Efficient Communication Framework for Large-scale Data Processing Cluster.,Xuya Jia; Zhiyi Yao; Chao Peng; Zihao Zhao; Bin Lei; Edison Liu; Xiang Li 0223; Zekun He; Yachen Wang; Xianneng Zou; Chongqing Zhao; Jinhui Chu; Jilong Wang 0001; Congcong Miao,SIGCOMM,2024
A Decentralized SDN Architecture for the WAN.,Alexander Krentsel; Nitika Saran; Bikash Koley; Subhasree Mandal; Ashok Narayanan; Sylvia Ratnasamy; Ali Al-Shabibi; Anees Shaikh; Rob Shakir; Ankit Singla; Hakim Weatherspoon,SIGCOMM,2024
Topaz: Declarative and Verifiable Authoritative DNS at CDN-Scale.,James Larisch; Timothy Alberdingk Thijm; Suleman Ahmad; Peter Wu; Tom Arnfeld; Marwan Fayed,SIGCOMM,2024
Uniform-Cost Multi-Path Routing for Reconfigurable Data Center Networks.,Jialong Li 0006; Haotian Gong; Federico De Marchi 0002; Aoyu Gong; Yiming Lei; Wei Bai 0001; Yiting Xia,SIGCOMM,2024
Triton: A Flexible Hardware Offloading Architecture for Accelerating Apsara vSwitch in Alibaba Cloud.,Xing Li 0007; Xiaochong Jiang; Ye Yang; Lilong Chen; Yi Wang 0004; Chao Wang; Chao Xu 0017; Yilong Lv; Bowen Yang; Taotao Wu; Haifeng Gao; Zikang Chen; Yisong Qiao; Hongwei Ding 0004; Yijian Dong; Hang Yang; Jianming Song; Jianyuan Lu; Pengyu Zhang; Chengkun Wei; Zihui Zhang; Wenzhi Chen; Qinming He; Shunmin Zhu,SIGCOMM,2024
m3: Accurate Flow-Level Performance Estimation using Machine Learning.,Chenning Li; Arash Nasr-Esfahany; Kevin Zhao; Kimia Noorbakhsh; Prateesh Goyal; Mohammad Alizadeh; Thomas E. Anderson,SIGCOMM,2024
A General and Efficient Approach to Verifying Traffic Load Properties under Arbitrary k Failures.,Ruihan Li; Yifei Yuan 0001; Fangdan Ye; Mengqi Liu 0001; Ruizhen Yang; Yang Yu; Tianchen Guo; Qing Ma; Xianlong Zeng; Chenren Xu; Dennis Cai; Ennan Zhai,SIGCOMM,2024
Accelerating Model Training in Multi-cluster Environments with Consumer-grade GPUs.,Hwijoon Lim; Juncheol Ye; Sangeetha Abdu Jyothi; Dongsu Han,SIGCOMM,2024
Rethinking Machine Learning Collective Communication as a Multi-Commodity Flow Problem.,Xuting Liu; Behnaz Arzani; Siva Kesava Reddy Kakarla; Liangyu Zhao; Vincent Liu 0001; Miguel Castro; Srikanth Kandula; Luke Marshall,SIGCOMM,2024
CacheGen: KV Cache Compression and Streaming for Fast Large Language Model Serving.,Yuhan Liu; Hanchen Li; Yihua Cheng; Siddhant Ray; Yuyang Huang; Qizheng Zhang; Kuntai Du; Jiayi Yao; Shan Lu 0001; Ganesh Ananthanarayanan; Michael Maire; Henry Hoffmann; Ari Holtzman; Junchen Jiang,SIGCOMM,2024
FIGRET: Fine-Grained Robustness-Enhanced Traffic Engineering.,Ximeng Liu; Shizhen Zhao; Yong Cui 0001; Xinbing Wang,SIGCOMM,2024
The Efficacy of the Connect America Fund in Addressing US Internet Access Inequities.,Haarika Manda; Varshika Srinivasavaradhan; Laasya Koduru; Kevin Zhang; Xuanhe Zhou; Udit Paul; Elizabeth M. Belding; Arpit Gupta; Tejas N. Narechania,SIGCOMM,2024
IPD: Detecting Traffic Ingress Points at ISPs.,Stefan Mehner; Helge Reelfs; Ingmar Poese; Oliver Hohlfeld,SIGCOMM,2024
Realizing RotorNet: Toward Practical Microsecond Scale Optical Networking.,William M. Mellette; Alex Forencich; Rukshani Athapathu; Alex C. Snoeren; George Papen; George Porter,SIGCOMM,2024
MegaTE: Extending WAN Traffic Engineering to Millions of Endpoints in Virtualized Cloud.,Congcong Miao; Zhizhen Zhong; Yunming Xiao; Feng Yang; Senkuo Zhang; Yinan Jiang; Zizhuo Bai; Chaodong Lu; Jingyi Geng; Zekun He; Yachen Wang; Xianneng Zou; Chuanchuan Yang,SIGCOMM,2024
Keeping an Eye on Congestion Control in the Wild with Nebby.,Ayush Mishra; Lakshay Rastogi; Raj Joshi; Ben Leong,SIGCOMM,2024
"Algorithms for In-Place, Consistent Network Update.",Kedar S. Namjoshi; Sougol Gheissi; Krishan K. Sabnani,SIGCOMM,2024
Integrated Two-way Radar Backscatter Communication and Sensing with Low-power IoT Tags.,Ryu Okubo; Luke Jacobs; Jinhua Wang 0007; Steven M. Bowers; Elahe Soltanaghai,SIGCOMM,2024
"An exabyte a day: throughput-oriented, large scale, managed data transfers with Effingo.",Ladislav Pápay; Jan Pustelnik; Krzysztof Rzadca; Beata Strack; Pawel Stradomski; Bartlomiej Wolowiec; Michal Zasadzinski,SIGCOMM,2024
TopFull: An Adaptive Top-Down Overload Control for SLO-Oriented Microservices.,Jinwoo Park; Jaehyeong Park; Youngmok Jung; Hwijoon Lim; Hyunho Yeo; Dongsu Han,SIGCOMM,2024
Prudentia: Findings of an Internet Fairness Watchdog.,Adithya Abraham Philip; Rukshani Athapathu; Ranysha Ware; Fabian Francis Mkocheko; Alexis Schlomer; Mengrou Shou; Zili Meng; Srinivasan Seshan; Justine Sherry,SIGCOMM,2024
Alibaba HPN: A Data Center Network for Large Language Model Training.,Kun Qian 0004; Yongqing Xi; Jiamin Cao; Jiaqi Gao; Yichi Xu; Yu Guan 0005; Binzhang Fu; Xuemei Shi; Fangbo Zhu; Rui Miao 0001; Chao Wang; Peng Wang 0185; Pengcheng Zhang; Xianlong Zeng; Eddie Ruan; Zhiping Yao; Ennan Zhai; Dennis Cai,SIGCOMM,2024
Canal Mesh: A Cloud-Scale Sidecar-Free Multi-Tenant Service Mesh Architecture.,Enge Song; Yang Song 0031; Chengyun Lu; Tian Pan 0001; Shaokai Zhang; Jianyuan Lu; Jiangu Zhao; Xining Wang; Xiaomin Wu; Minglan Gao; Zongquan Li; Ziyang Fang; Biao Lyu; Pengyu Zhang; Rong Wen; Li Yi 0003; Zhigang Zong; Shunmin Zhu,SIGCOMM,2024
PPT: A Pragmatic Transport for Datacenters.,Lide Suo; Yiren Pang; Wenxin Li 0001; Renjie Pei; Keqiu Li; Xiulong Liu; Xin He; Yitao Hu; Guyue Liu,SIGCOMM,2024
Efficient Policy-Rich Rate Enforcement with Phantom Queues.,Ammar Tahir; Prateesh Goyal; Ilias Marinos; Mike Evans; Radhika Mittal,SIGCOMM,2024
Understanding the Host Network.,Midhul Vuppalapati; Saksham Agarwal; Henry Schuh; Baris Kasikci; Arvind Krishnamurthy; Rachit Agarwal 0001,SIGCOMM,2024
ConfMask: Enabling Privacy-Preserving Configuration Sharing via Anonymization.,Yuejie Wang; Qiutong Men; Yao Xiao; Yongting Chen; Guyue Liu,SIGCOMM,2024
Expresso: Comprehensively Reasoning About External Routes Using Symbolic Simulation.,Dan Wang; Peng Zhang 0011; Aaron Gember-Jacobson,SIGCOMM,2024
CCAnalyzer: An Efficient and Nearly-Passive Congestion Control Classifier.,Ranysha Ware; Adithya Abraham Philip; Nicholas Hungria; Yash Kothari; Justine Sherry; Srinivasan Seshan,SIGCOMM,2024
NetLLM: Adapting Large Language Models for Networking.,Duo Wu; Xianda Wang; Yaqi Qiao; Zhi Wang 0001; Junchen Jiang; Shuguang Cui; Fangxin Wang 0001,SIGCOMM,2024
MCCS: A Service-based Approach to Collective Communication for Multi-Tenant Cloud.,Yongji Wu; Yechen Xu; Jingrong Chen 0002; Zhaodong Wang; Ying Zhang 0022; Matthew Lentz; Danyang Zhuo,SIGCOMM,2024
Relational Network Verification.,Xieyang Xu; Yifei Yuan 0001; Zachary Kincaid; Arvind Krishnamurthy; Ratul Mahajan; David Walker 0001; Ennan Zhai,SIGCOMM,2024
Practical Rateless Set Reconciliation.,Lei Yang 0031; Yossi Gilad; Mohammad Alizadeh,SIGCOMM,2024
P4runpro: Enabling Runtime Programmability for RMT Programmable Switches.,Yifan Yang 0009; Lin He 0004; Jiasheng Zhou; Xiaoyi Shi; Jiamin Cao; Ying Liu 0024,SIGCOMM,2024
In-Network Address Caching for Virtual Networks.,Lior Zeno; Ang Chen 0001; Mark Silberstein,SIGCOMM,2024
vPIFO: Virtualized Packet Scheduler for Programmable Hierarchical Scheduling in High-Speed Networks.,Zhiyu Zhang 0012; Shili Chen; Ruyi Yao; Ruoshi Sun; Hao Mei; Hao Wang; Zixuan Chen; Gaojian Fang; Yibo Fan; Wanxin Shi; Sen Liu 0002; Yang Xu 0010,SIGCOMM,2024
μMon: Empowering Microsecond-level Network Monitoring with Wavelets.,Hao Zheng; Chengyuan Huang; Xiangyu Han; Jiaqi Zheng 0001; Xiaoliang Wang 0001; Chen Tian 0001; Wanchun Dou; Guihai Chen,SIGCOMM,2024
"Proceedings of the ACM SIGCOMM 2024 Conference, ACM SIGCOMM 2024, Sydney, NSW, Australia, August 4-8, 2024",,SIGCOMM,2024
Enabling Silent Telemetry Data Transmission with InvisiFlow.,Yinda Zhang 0002; Liangcheng Yu; Gianni Antichi; Ran Ben Basat; Vincent Liu 0001,NSDI,2025
Achieving Wire-Latency Storage Systems by Exploiting Hardware ACKs.,Qing Wang 0031; Jiwu Shu; Jing Wang 0158; Yuhao Zhang 0006,NSDI,2025
Mitigating Scalability Walls of RDMA-based Container Networks.,Wei Liu 0148; Kun Qian 0004; Zhenhua Li 0001; Feng Qian 0001; Tianyin Xu; Yunhao Liu 0001; Yu Guan 0005; Shuhong Zhu; Hongfei Xu; Lanlan Xi; Chao Qin; Ennan Zhai,NSDI,2025
Mowgli: Passively Learned Rate Control for Real-Time Video.,Neil Agarwal; Rui Pan 0003; Francis Y. Yan; Ravi Netravali,NSDI,2025
Everything Matters in Programmable Packet Scheduling.,Albert Gran Alcoz; Balázs Vass; Pooria Namyar; Behnaz Arzani; Gábor Rétvári; Laurent Vanbever,NSDI,2025
Tooth: Toward Optimal Balance of Video QoE and Redundancy Cost by Fine-Grained FEC in Cloud Gaming Streaming.,Congkai An; Huanhuan Zhang; Shibo Wang; Jingyang Kang; Anfu Zhou; Liang Liu 0001; Huadong Ma; Zili Meng; Delei Ma; Yusheng Dong; Xiaogang Lei,NSDI,2025
Suppressing BGP Zombies with Route Status Transparency.,Yosef Edery Anahory; Jie Kong; Nicholas Scaglione; Justin Furuness; Hemi Leibowitz; Amir Herzberg; Bing Wang 0001; Yossi Gilad,NSDI,2025
Shoal++: High Throughput DAG BFT Can Be Fast and Robust!,Balaji Arun; Zekun Li 0009; Florian Suri-Payer; Sourav Das 0001; Alexander Spiegelman,NSDI,2025
Pineapple: Unifying Multi-Paxos and Atomic Shared Registers.,Tigran Bantikyan; Jonathan Zarnstorff; Te-Yen Chou; Lewis Tseng; Roberto Palmieri,NSDI,2025
Preventing Network Bottlenecks: Accelerating Datacenter Services with Hotspot-Aware Placement for Compute and Storage.,Hamid Hajabdolali Bazzaz; Yingjie Bi; Weiwu Pang; Minlan Yu; Ramesh Govindan; Neal Cardwell; Nandita Dukkipati; Meng-Jung Tsai; Chris DeForeest; Yuxue Jin; Charles J. Carver; Jan Kopanski; Liqun Cheng; Amin Vahdat,NSDI,2025
Learnings from Deploying Network QoS Alignment to Application Priorities for Storage Services.,Matthew Buckley; Parsa Pazhooheshy; Z. Morley Mao; Nandita Dukkipati; Hamid Hajabdolali Bazzaz; Priyaranjan Jha; Yingjie Bi; Steve Middlekauff; Yashar Ganjali,NSDI,2025
Making Serverless Pay-For-Use a Reality with Leopard.,Tingjia Cao; Andrea C. Arpaci-Dusseau; Remzi H. Arpaci-Dusseau; Tyler Caraza-Harter,NSDI,2025
Scaling IP Lookup to Large Databases using the CRAM Lens.,Robert Chang; Pradeep Dogga; Andy Fingerhut; Victor Rios; George Varghese,NSDI,2025
ClubHeap: A High-Speed and Scalable Priority Queue for Programmable Packet Scheduling.,Zhikang Chen; Haoyu Song 0001; Zhiyu Zhang 0012; Yang Xu 0010; Bin Liu 0001,NSDI,2025
eTran: Extensible Kernel Transport with eBPF.,Zhongjie Chen; Qingkai Meng 0001; ChonLam Lao; Yifan Liu; Fengyuan Ren; Minlan Yu; Yang Zhou,NSDI,2025
Minder: Faulty Machine Detection for Large-scale Distributed Model Training.,Yangtao Deng; Xiang Shi; Zhuo Jiang; Xingjian Zhang 0009; Lei Zhang; Zhang Zhang 0003; Bo Li; Zuquan Song; Hang Zhu; Gaohong Liu; Fuliang Li; Shuguang Wang; Haibin Lin; Jianxi Ye; Minlan Yu,NSDI,2025
Runtime Protocol Refinement Checking for Distributed Protocol Implementations.,Ding Ding; Zhanghan Wang; Jinyang Li 0001; Aurojit Panda,NSDI,2025
Evolution of Aegis: Fault Diagnosis for AI Model Training Service in Production.,Jianbo Dong; Kun Qian 0004; Pengcheng Zhang; Zhilong Zheng; Liang Chen 0001; Fei Feng; Yichi Xu; Yikai Zhu; Gang Lu; Xue Li 0024; Zhihui Ren; Zhicheng Wang; Bin Luo; Peng Zhang; Yang Liu 0245; Yanqing Chen; Yu Guan 0005; Weicheng Wang; Chaojie Yang; Yang Zhang 0102; Man Yuan; Hanyu Zhao; Yong Li 0008; Zihan Zhao; Shan Li; Xianlong Zeng; Zhiping Yao; Binzhang Fu; Ennan Zhai; Wei Lin 0016; Chao Wang; Dennis Cai,NSDI,2025
PRED: Performance-oriented Random Early Detection for Consistently Stable Performance in Datacenters.,Xinle Du; Tong Li 0014; Guangmeng Zhou; Zhuotao Liu; Hanlin Huang; Xiangyu Gao; Mowei Wang; Kun Tan 0002; Ke Xu 0002,NSDI,2025
DISC: Backpressure Mitigation In Multi-tier Applications With Distributed Shared Connection.,Brice Ekane; Djob Mvondo; Renaud Lachaize; Yérom-David Bromberg; Alain Tchana; Daniel Hagimont,NSDI,2025
ValidaTor: Domain Validation over Tor.,Jens Frieß; Haya Schulmann; Michael Waidner,NSDI,2025
Large Network UWB Localization: Algorithms and Implementation.,Nakul Garg; Irtaza Shahid; Ramanujan K. Sheshadri; Karthikeyan Sundaresan; Nirupam Roy,NSDI,2025
HA/TCP: A Reliable and Scalable Framework for TCP Network Functions.,Haoyu Gu; Ali José Mashtizadeh; Bernard Wong 0001,NSDI,2025
Accelerating Design Space Exploration for LLM Training Systems with Multi-experiment Parallel Simulation.,Fei Gui; Kaihui Gao; Li Chen 0008; Dan Li 0001; Vincent Liu 0001; Ran Zhang; Hongbing Yang; Dian Xiong,NSDI,2025
The Benefits and Limitations of User Interrupts for Preemptive Userspace Scheduling.,Linsong Guo; Danial Zuberi; Tal Garfinkel; Amy Ousterhout,NSDI,2025
Efficient Multi-WAN Transport for 5G with OTTER.,Mary Hogan; Gerry Wan; Yiming Qiu; Sharad Agarwal; Ryan Beckett; Rachee Singh; Paramvir Bahl,NSDI,2025
Smart Casual Verification of the Confidential Consortium Framework.,Heidi Howard; Markus A. Kuppe; Edward Ashton; Amaury Chamayou; Natacha Crooks,NSDI,2025
Ladder: A Convergence-based Structured DAG Blockchain for High Throughput and Low Latency.,Dengcheng Hu; Jianrong Wang; Xiulong Liu; Hao Xu 0025; Xujing Wu; Muhammad Shahzad 0001; Guyue Liu; Keqiu Li,NSDI,2025
MTP: Transport for In-Network Computing.,Tao Ji; Rohan Vardekar; Balajee Vamanan; Brent E. Stephens; Aditya Akella,NSDI,2025
Building an Elastic Block Storage over EBOFs Using Shadow Views.,Sheng Jiang; Ming Liu 0027,NSDI,2025
Towards Energy Efficient 5G vRAN Servers.,Anuj Kalia; Nikita Lazarev; Leyang Xue; Xenofon Foukas; Bozidar Radunovic; Francis Y. Yan,NSDI,2025
Understanding and Profiling NVMe-over-TCP Using ntprof.,Yuyuan Kang; Ming Liu 0027,NSDI,2025
SuperServe: Fine-Grained Inference Serving for Unpredictable Workloads.,Alind Khare; Dhruv Garg; Sukrit Kalra; Snigdha Grandhi; Ion Stoica; Alexey Tumanov,NSDI,2025
Pushing the Limits of In-Network Caching for Key-Value Stores.,Gyuyeong Kim,NSDI,2025
Beehive: A Scalable Disaggregated Memory Runtime Exploiting Asynchrony of Multithreaded Programs.,Quanxi Li; Hong Huang; Ying Liu 0055; Yanwen Xia; Jie Zhang 0048; Mosong Zhou; Xiaobing Feng 0002; Huimin Cui; Quan Chen; Yizhou Shan; Chenxi Wang 0005,NSDI,2025
Dissecting and Streamlining the Interactive Loop of Mobile Cloud Gaming.,Yang Li 0092; Jiaxing Qiu; Hongyi Wang 0009; Zhenhua Li 0001; Feng Qian 0001; Jing Yang 0052; Hao Lin 0005; Yunhao Liu 0001; Bo Xiao; Xiaokang Qin; Tianyin Xu,NSDI,2025
NDD: A Decision Diagram for Network Verification.,Zechun Li; Peng Zhang 0011; Yichi Zhang; Hongkun Yang,NSDI,2025
PreAcher: Secure and Practical Password Pre-Authentication by Content Delivery Networks.,Shihan Lin; Suting Chen; Yunming Xiao; Yanqi Gu; Aleksandar Kuzmanovic; Xiaowei Yang 0001,NSDI,2025
Enabling Portable and High-Performance SmartNIC Programs with Alkali.,Jiaxin Lin; Zhiyuan Guo; Mihir Shah; Tao Ji; Yiying Zhang 0005; Daehyeok Kim; Aditya Akella,NSDI,2025
ONCache: A Cache-Based Low-Overhead Container Overlay Network.,Shengkai Lin; Shizhen Zhao; Peirui Cao; Xinchi Han; Quan Tian; Wenfeng Liu; Qi Wu; Donghai Han; Xinbing Wang,NSDI,2025
CEGS: Configuration Example Generalizing Synthesizer.,Jianmin Liu; Li Chen 0008; Dan Li 0001; Yukai Miao,NSDI,2025
Unlocking ECMP Programmability for Precise Traffic Control.,Yadong Liu; Yunming Xiao; Xuan Zhang; Weizhen Dang; Huihui Liu; Xiang Li 0223; Zekun He; Jilong Wang 0001; Aleksandar Kuzmanovic; Ang Chen 0001; Congcong Miao,NSDI,2025
Pyrrha: Congestion-Root-Based Flow Control to Eliminate Head-of-Line Blocking in Datacenter.,Kexin Liu; Zhaochen Zhang; Chang Liu 0001; Yizhi Wang; Vamsi Addanki; Stefan Schmid 0001; Qingyue Wang; Wei Chen; Xiaoliang Wang 0001; Jiaqi Zheng 0001; Wenhao Sun; Tao Wu; Ke Meng; Fei Chen; Weiguang Wang; Bingyang Liu; Wanchun Dou; Guihai Chen; Chen Tian 0001,NSDI,2025
One-Size-Fits-None: Understanding and Enhancing Slow-Fault Tolerance in Modern Distributed Systems.,Ruiming Lu; Yunchi Lu; Yuxuan Jiang 0016; Guangtao Xue; Peng Huang 0005,NSDI,2025
Securing Public Cloud Networks with Efficient Role-based Micro-Segmentation.,Sathiya Kumaran Mani; Kevin Hsieh; Santiago Segarra; Ranveer Chandra; Yajie Zhou; Srikanth Kandula,NSDI,2025
AsTree: An Audio Subscription Architecture Enabling Massive-Scale Multi-Party Conferencing.,Tong Meng; Wenfeng Li; Chao Yuan; Changqing Yan; Le Zhang,NSDI,2025
Enhancing Network Failure Mitigation with Performance-Aware Ranking.,Pooria Namyar; Arvin Ghavidel; Daniel Crankshaw; Daniel S. Berger; Kevin Hsieh; Srikanth Kandula; Ramesh Govindan; Behnaz Arzani,NSDI,2025
From Address Blocks to Authorized Prefixes: Redesigning RPKI ROV with a Hierarchical Hashing Scheme for Fast and Memory-Efficient Validation.,Zedong Ni; Yinbo Xu; Hui Zou; Yanbiao Li; Guang Cheng; Gaogang Xie,NSDI,2025
Mutant: Learning Congestion Control from Existing Protocols via Online Reinforcement Learning.,Lorenzo Pappone; Alessio Sacco; Flavio Esposito,NSDI,2025
"SIRD: A Sender-Informed, Receiver-Driven Datacenter Transport Protocol.",Konstantinos Prasopoulos; Ryan Kosta; Edouard Bugnion; Marios Kogias,NSDI,2025
A Layered Formal Methods Approach to Answering Queue-related Queries.,Divya Raghunathan; Maria Apostolaki; Aarti Gupta,NSDI,2025
Quicksand: Harnessing Stranded Datacenter Resources with Granular Computing.,Zhenyuan Ruan; Shihang Li; Kaiyan Fan; Seo Jin Park; Marcos K. Aguilera; Adam Belay; Malte Schwarzkopf,NSDI,2025
